amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_night_transaction,amount_to_trust_ratio,amount_velocity_ratio,is_high_risk_location,location_anomaly_score,is_high_amount,is_low_trust,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel,time_of_day_category_Afternoon,time_of_day_category_Evening,time_of_day_category_Morning,time_of_day_category_Night,is_fraud
30.25,19,1,0,45,4,24,0,0.672222207283951,6.05,1,1,0,0,1,0,0,0,0,0,1,0,0,0
358.99,7,0,0,39,2,49,0,9.204871558849447,119.66333333333334,0,0,0,1,0,0,0,0,1,0,0,1,0,0
153.39,3,1,0,81,2,19,1,1.8937036803246459,51.129999999999995,1,1,0,0,0,0,0,1,0,0,0,0,1,0
109.99,12,0,0,76,1,42,0,1.4472368230626733,54.995,0,0,0,0,0,0,0,0,1,1,0,0,0,0
36.48,19,0,0,77,2,44,0,0.4737662276134256,12.159999999999998,0,0,0,0,0,0,1,0,0,0,1,0,0,0
201.67,18,0,0,53,3,48,0,3.80509426782841,50.4175,0,0,0,0,0,0,1,0,0,0,1,0,0,0
311.69,2,0,0,47,4,22,1,6.631701986559532,62.338,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3.28,4,1,0,52,4,37,1,0.06307692186390534,0.6559999999999999,1,1,0,0,1,0,0,0,0,0,0,0,1,0
356.97,10,0,0,65,1,38,0,5.491846069356215,178.485,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6.35,1,0,0,41,2,25,1,0.1548780450029745,2.1166666666666667,0,0,0,0,0,0,0,0,1,0,0,0,1,0
158.82,15,0,0,75,2,43,0,2.1175999717653338,52.94,0,0,0,0,0,0,0,0,1,1,0,0,0,0
189.47,12,0,0,54,0,26,0,3.5087036387277104,189.47,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.2,5,0,0,25,3,25,1,0.007999999680000014,0.05,0,0,0,1,0,0,1,0,0,0,0,0,1,0
42.41,22,0,0,99,3,46,0,0.4283838340567289,10.6025,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13.89,21,1,0,71,2,20,0,0.19563380006149578,4.63,1,1,0,0,0,0,0,1,0,0,1,0,0,0
393.21,20,0,0,46,2,44,0,8.548043292433842,131.07,0,0,0,0,0,1,0,0,0,0,1,0,0,0
212.69,15,0,0,94,1,34,0,2.2626595503972387,106.345,0,0,0,0,0,0,0,0,1,1,0,0,0,0
81.17,17,0,0,91,1,22,0,0.8919780121760659,40.585,0,0,0,0,1,0,0,0,0,1,0,0,0,0
583.59,14,0,0,99,1,51,0,5.894848425304562,291.795,0,0,1,0,1,0,0,0,0,1,0,0,0,0
13.95,3,0,0,59,1,39,1,0.23644067395863264,6.975,0,0,0,0,0,1,0,0,0,0,0,0,1,0
129.87,8,0,0,61,2,64,0,2.129016358540716,43.29,0,0,0,0,0,0,0,1,0,0,0,1,0,0
66.25,3,0,0,67,3,54,1,0.988805955390956,16.5625,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26.21,14,0,0,48,0,58,0,0.5460416552907988,26.21,0,0,0,0,0,0,0,0,1,1,0,0,0,0
68.43,16,0,0,26,0,40,0,2.6319229756952702,68.43,0,0,0,1,0,0,0,0,1,1,0,0,0,0
9.48,17,0,0,45,1,31,0,0.2106666619851853,4.74,0,0,0,0,0,0,0,0,1,1,0,0,0,0
172.59,8,0,0,37,4,38,0,4.6645944685244745,34.518,0,0,0,1,0,0,0,1,0,0,0,1,0,0
199.16,2,0,0,32,2,35,1,6.223749805507819,66.38666666666667,0,0,0,1,1,0,0,0,0,0,0,0,1,0
12.76,20,0,0,50,2,32,0,0.2551999948960001,4.253333333333333,0,0,0,0,0,0,0,1,0,0,1,0,0,0
119.53,11,0,0,95,2,58,0,1.2582105130714683,39.843333333333334,0,0,0,0,0,1,0,0,0,0,0,1,0,0
92.91,15,0,1,47,1,61,0,1.9768084685785432,46.455,1,1,0,0,1,0,0,0,0,1,0,0,0,0
50.22,13,0,0,69,1,57,0,0.7278260764083178,25.11,0,0,0,0,0,0,0,1,0,1,0,0,0,0
224.7,7,0,0,56,2,57,0,4.012499928348215,74.89999999999999,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8.61,23,0,0,61,1,45,0,0.14114753866971247,4.305,0,0,0,0,0,0,0,0,1,0,1,0,0,0
65.03,12,0,0,48,2,64,0,1.354791638441841,21.676666666666666,0,0,0,0,0,1,0,0,0,1,0,0,0,0
563.15,11,0,0,25,5,47,0,22.525999098960035,93.85833333333333,0,0,1,1,0,0,0,0,1,0,0,1,0,0
113.05,19,0,0,38,2,29,0,2.9749999217105283,37.68333333333333,0,0,0,1,0,0,0,0,1,0,1,0,0,0
586.51,5,0,0,38,3,28,1,15.434473278040178,146.6275,0,0,1,1,0,0,0,1,0,0,0,0,1,0
11.05,3,1,0,57,3,56,1,0.19385964572176062,2.7625,1,1,0,0,1,0,0,0,0,0,0,0,1,0
438.47,0,0,0,39,2,54,1,11.242820224543072,146.15666666666667,0,0,0,1,0,0,0,1,0,0,0,0,1,0
136.42,7,0,1,72,1,33,0,1.894722195906636,68.21,1,1,0,0,1,0,0,0,0,0,0,1,0,0
20.1,20,0,0,28,3,59,0,0.7178571172193887,5.025,0,0,0,1,1,0,0,0,0,0,1,0,0,0
398.95,20,0,0,81,0,42,0,4.92530858116903,398.95,0,0,0,0,0,0,0,0,1,0,1,0,0,0
84.86,2,1,0,85,2,61,1,0.9983529294311421,28.286666666666665,1,1,0,0,0,0,1,0,0,0,0,0,1,0
280.64,22,0,0,56,3,23,0,5.011428481938777,70.16,0,0,0,0,0,0,0,0,1,0,1,0,0,0
94.3,20,0,1,30,0,32,0,3.1433332285555586,94.3,1,1,0,1,0,1,0,0,0,0,1,0,0,0
143.94,0,0,0,42,3,28,1,3.42714277554422,35.985,0,0,0,0,1,0,0,0,0,0,0,0,1,0
153.59,19,0,0,95,1,52,0,1.616736825086981,76.795,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12.21,23,0,1,44,5,31,0,0.277499993693182,2.035,1,1,0,0,0,0,0,1,0,0,1,0,0,0
860.19,5,0,0,98,1,38,1,8.777448890026033,430.095,0,0,1,0,0,0,0,1,0,0,0,0,1,0
120.83,6,0,1,78,5,53,0,1.549102544242275,20.138333333333332,1,1,0,0,0,0,0,1,0,0,0,1,0,0
76.21,6,0,0,50,2,48,0,1.5241999695160005,25.403333333333332,0,0,0,0,0,0,0,0,1,0,0,1,0,0
325.84,23,0,0,87,1,39,0,3.7452873132725593,162.92,0,0,0,0,0,1,0,0,0,0,1,0,0,0
36.3,1,0,0,46,2,19,1,0.7891304176275996,12.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
38.03,21,0,0,53,0,20,0,0.7175471562726953,38.03,0,0,0,0,0,1,0,0,0,0,1,0,0,0
448.76,14,0,0,69,1,68,0,6.503768021684522,224.38,0,0,0,0,0,0,1,0,0,1,0,0,0,0
173.38,7,0,0,78,1,61,0,2.2228204843228143,86.69,0,0,0,0,0,1,0,0,0,0,0,1,0,0
358.52,18,0,0,48,2,45,0,7.469166511059031,119.50666666666666,0,0,0,0,1,0,0,0,0,0,1,0,0,0
134.98,7,0,0,90,1,66,0,1.4997777611135803,67.49,0,0,0,0,0,0,0,0,1,0,0,1,0,0
21.09,3,1,0,73,3,21,1,0.28890410563145064,5.2725,1,1,0,0,0,0,0,1,0,0,0,0,1,0
432.32,8,0,0,33,0,66,0,13.10060566361801,432.32,0,0,0,1,0,0,0,0,1,0,0,1,0,0
232.55,18,1,0,45,3,56,0,5.167777662938275,58.1375,1,1,0,0,0,1,0,0,0,0,1,0,0,0
387.42,9,0,0,62,1,40,0,6.248709576633717,193.71,0,0,0,0,0,0,0,1,0,0,0,1,0,0
59.32,23,0,0,71,3,19,0,0.8354929459789726,14.83,0,0,0,0,1,0,0,0,0,0,1,0,0,0
119.54,3,0,0,43,0,69,1,2.779999935348839,119.54,0,0,0,0,0,1,0,0,0,0,0,0,1,0
424.42,22,0,0,57,1,22,0,7.445964781649741,212.21,0,0,0,0,0,1,0,0,0,0,1,0,0,0
193.41,15,1,0,62,1,46,0,3.1195160787174827,96.705,1,1,0,0,0,0,1,0,0,1,0,0,0,0
3.46,12,0,0,60,0,64,0,0.05766666570555557,3.46,0,0,0,0,0,1,0,0,0,1,0,0,0,0
229.31,13,0,0,25,2,24,0,9.172399633104014,76.43666666666667,0,0,0,1,0,1,0,0,0,1,0,0,0,0
85.77,12,0,1,90,2,41,0,0.9529999894111112,28.59,1,1,0,0,0,0,1,0,0,1,0,0,0,0
299.5,2,0,0,61,4,63,1,4.909835985084656,59.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22.5,2,0,0,58,1,61,1,0.3879310277942926,11.25,0,0,0,0,0,0,1,0,0,0,0,0,1,0
682.62,2,0,0,33,4,25,1,20.68545391862261,136.524,0,0,1,1,0,0,0,1,0,0,0,0,1,0
44.43,13,0,0,55,0,61,0,0.8078181671305789,44.43,0,0,0,0,1,0,0,0,0,1,0,0,0,0
119.45,17,0,0,51,5,26,0,2.342156816820455,19.908333333333335,0,0,0,0,0,0,0,0,1,1,0,0,0,0
32.52,3,0,0,39,3,64,1,0.8338461324654839,8.13,0,0,0,1,0,1,0,0,0,0,0,0,1,0
243.86,16,0,0,36,2,36,0,6.773888700725315,81.28666666666668,0,0,0,1,0,0,0,1,0,1,0,0,0,0
160.45,5,0,0,92,4,37,1,1.744021720173677,32.089999999999996,0,0,0,0,0,0,0,1,0,0,0,0,1,0
49.76,0,0,0,88,2,53,1,0.5654545390289257,16.586666666666666,0,0,0,0,0,0,0,0,1,0,0,0,1,0
56.88,13,0,0,80,2,30,0,0.7109999911125001,18.96,0,0,0,0,0,0,0,1,0,1,0,0,0,0
312.6,14,0,0,58,2,29,0,5.389655079488707,104.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
36.62,1,0,0,84,4,19,1,0.4359523757624717,7.324,0,0,0,0,0,0,1,0,0,0,0,0,1,0
152.03,13,0,0,68,1,32,0,2.2357352612391876,76.015,0,0,0,0,1,0,0,0,0,1,0,0,0,0
457.94,13,0,0,97,1,19,0,4.72103087916463,228.97,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9.09,10,0,0,81,2,61,0,0.11222222083676271,3.03,0,0,0,0,0,0,1,0,0,0,0,1,0,0
88.74,13,0,0,31,3,38,0,2.8625805528199817,22.185,0,0,0,1,1,0,0,0,0,1,0,0,0,0
167.54,2,0,0,63,1,30,1,2.659365037152936,83.77,0,0,0,0,0,0,0,1,0,0,0,0,1,0
575.06,2,0,0,74,2,24,1,7.7710809760664725,191.68666666666664,0,0,1,0,0,0,1,0,0,0,0,0,1,0
140.05,10,0,0,44,1,37,0,3.1829544731146715,70.025,0,0,0,0,0,0,1,0,0,0,0,1,0,0
222.14,10,0,0,79,1,25,0,2.8118986985835606,111.07,0,0,0,0,0,0,0,1,0,0,0,1,0,0
397.94,1,0,0,33,2,40,1,12.058787513370076,132.64666666666668,0,0,0,1,1,0,0,0,0,0,0,0,1,0
21.94,0,0,0,31,2,36,1,0.7077419126534867,7.3133333333333335,0,0,0,1,0,0,0,1,0,0,0,0,1,0
142.41,7,0,0,58,3,65,0,2.455344785252676,35.6025,0,0,0,0,0,1,0,0,0,0,0,1,0,0
73.03,16,0,0,38,6,51,0,1.9218420546883672,10.432857142857143,0,0,0,1,0,1,0,0,0,1,0,0,0,0
278.13,8,0,0,25,3,33,0,11.125199554992017,69.5325,0,0,0,1,1,0,0,0,0,0,0,1,0,0
93.45,6,0,0,45,4,27,0,2.0766666205185196,18.69,0,0,0,0,0,0,1,0,0,0,0,1,0,0
83.04,22,0,0,97,2,64,0,0.8560824654012118,27.680000000000003,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49.13,2,0,0,82,0,40,1,0.5991463341567521,49.13,0,0,0,0,0,0,0,1,0,0,0,0,1,0
195.45,1,0,0,53,1,28,1,3.687735779476683,97.725,0,0,0,0,1,0,0,0,0,0,0,0,1,0
114.66,20,0,0,64,2,51,0,1.7915624720068364,38.22,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14.14,9,0,0,59,1,36,0,0.2396610128871015,7.07,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9.27,2,0,0,41,2,52,1,0.22609755546103524,3.09,0,0,0,0,0,0,1,0,0,0,0,0,1,0
182.11,2,0,0,66,3,34,1,2.7592423824357217,45.5275,0,0,0,0,1,0,0,0,0,0,0,0,1,0
29.12,9,0,1,33,2,20,0,0.8824242156841148,9.706666666666667,1,1,0,1,0,0,1,0,0,0,0,1,0,0
47.27,7,0,0,42,3,68,0,1.125476163679139,11.8175,0,0,0,0,0,1,0,0,0,0,0,1,0,0
43.88,11,1,0,74,3,43,0,0.5929729649598249,10.97,1,1,0,0,1,0,0,0,0,0,0,1,0,0
240.7,18,1,0,96,4,50,0,2.5072916405490453,48.14,1,1,0,0,0,0,0,1,0,0,1,0,0,0
435.47,6,0,0,90,4,48,0,4.838555501793828,87.09400000000001,0,0,0,0,0,0,1,0,0,0,0,1,0,0
214.74,17,0,0,29,2,39,0,7.404827330868023,71.58,0,0,0,1,0,0,0,1,0,1,0,0,0,0
293.3,20,0,0,71,2,18,0,4.130985857310058,97.76666666666667,0,0,0,0,0,0,1,0,0,0,1,0,0,0
57.84,12,0,1,82,1,58,0,0.7053658450565141,28.92,1,1,0,0,1,0,0,0,0,1,0,0,0,0
235.83,0,0,0,84,4,45,1,2.8074999665773817,47.166000000000004,0,0,0,0,1,0,0,0,0,0,0,0,1,0
228.65,2,0,0,52,2,21,1,4.397115300055475,76.21666666666667,0,0,0,0,0,0,0,0,1,0,0,0,1,0
184.77,0,0,0,61,0,62,1,3.0290163437866178,184.77,0,0,0,0,1,0,0,0,0,0,0,0,1,0
133.91,3,0,0,71,2,25,1,1.8860563114639957,44.63666666666666,0,0,0,0,1,0,0,0,0,0,0,0,1,0
86.95,20,0,0,60,2,62,0,1.4491666425138894,28.983333333333334,0,0,0,0,0,0,1,0,0,0,1,0,0,0
65.57,4,0,0,99,2,49,1,0.6623232256330986,21.856666666666666,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27.0,17,0,0,55,3,20,0,0.4909090819834713,6.75,0,0,0,0,0,0,0,1,0,1,0,0,0,0
565.21,16,0,0,39,1,44,0,14.492563730959906,282.605,0,0,1,1,0,0,0,0,1,1,0,0,0,0
494.78,3,0,0,52,1,35,1,9.514999817019234,247.39,0,0,0,0,0,0,1,0,0,0,0,0,1,0
258.49,8,0,0,52,3,28,0,4.970961442866127,64.6225,0,0,0,0,0,0,0,1,0,0,0,1,0,0
126.96,10,0,0,98,2,21,0,1.295510190862141,42.32,0,0,0,0,0,0,0,1,0,0,0,1,0,0
331.69,20,0,0,91,2,23,0,3.6449450148907143,110.56333333333333,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14.17,8,0,0,66,2,29,0,0.21469696644398537,4.723333333333334,0,0,0,0,0,0,1,0,0,0,0,1,0,0
37.69,17,1,0,82,0,50,0,0.459634140736169,37.69,1,1,0,0,1,0,0,0,0,1,0,0,0,0
64.04,4,0,0,46,2,67,1,1.3921738827788288,21.346666666666668,0,0,0,0,1,0,0,0,0,0,0,0,1,0
183.01,3,1,0,49,1,60,1,3.734897882961268,91.505,1,1,0,0,0,0,0,0,1,0,0,0,1,0
36.12,22,1,0,49,1,36,0,0.7371428420991256,18.06,1,1,0,0,0,0,0,1,0,0,1,0,0,0
5.68,12,0,0,48,1,51,0,0.11833333086805561,2.84,0,0,0,0,1,0,0,0,0,1,0,0,0,0
149.18,18,0,0,67,4,38,0,2.2265671309467594,29.836000000000002,0,0,0,0,1,0,0,0,0,0,1,0,0,0
108.92,0,0,0,31,7,46,1,3.5135482737565074,13.615,0,0,0,1,1,0,0,0,0,0,0,0,1,1
14.93,7,0,0,86,1,45,0,0.17360464914413198,7.465,0,0,0,0,1,0,0,0,0,0,0,1,0,0
126.81,13,0,0,56,1,30,0,2.2644642452774244,63.405,0,0,0,0,1,0,0,0,0,1,0,0,0,0
83.09,2,0,0,76,7,51,1,1.093289459298823,10.38625,0,0,0,0,0,0,1,0,0,0,0,0,1,0
182.62,12,0,0,81,0,54,0,2.2545678734003967,182.62,0,0,0,0,0,0,1,0,0,1,0,0,0,0
105.58,22,0,0,69,1,62,0,1.5301449053602187,52.79,0,0,0,0,1,0,0,0,0,0,1,0,0,0
79.23,17,0,1,97,2,44,0,0.8168041152906793,26.41,1,1,0,0,0,0,0,0,1,1,0,0,0,0
132.82,15,0,0,71,1,42,0,1.8707041990041662,66.41,0,0,0,0,0,0,0,0,1,1,0,0,0,0
438.67,19,0,1,94,3,58,0,4.666702078013808,109.6675,1,1,0,0,1,0,0,0,0,0,1,0,0,0
94.75,2,0,0,42,1,49,1,2.2559523272392306,47.375,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32.74,21,0,0,91,3,54,0,0.3597802158265911,8.185,0,0,0,0,1,0,0,0,0,0,1,0,0,0
131.58,5,0,1,74,0,31,1,1.7781080840796206,131.58,1,1,0,0,1,0,0,0,0,0,0,0,1,0
24.42,21,0,0,72,0,68,0,0.33916666195601863,24.42,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14.11,16,0,0,95,4,27,0,0.1485263142260388,2.822,0,0,0,0,0,0,1,0,0,1,0,0,0,0
281.35,13,0,0,35,3,67,0,8.038571198897968,70.3375,0,0,0,1,1,0,0,0,0,1,0,0,0,0
167.23,8,0,0,70,1,52,0,2.388999965871429,83.615,0,0,0,0,0,0,1,0,0,0,0,1,0,0
527.84,2,1,0,30,0,51,1,17.5946660801778,527.84,1,1,1,1,0,0,1,0,0,0,0,0,1,1
227.57,13,0,1,69,1,49,0,3.2981158942302042,113.785,1,1,0,0,1,0,0,0,0,1,0,0,0,0
15.77,12,0,0,53,3,69,0,0.2975471641972233,3.9425,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9.45,14,0,0,67,4,53,0,0.1410447740142571,1.89,0,0,0,0,1,0,0,0,0,1,0,0,0,0
27.33,16,0,0,61,1,67,0,0.44803277954044624,13.665,0,0,0,0,0,1,0,0,0,1,0,0,0,0
28.05,0,0,0,68,2,19,1,0.41249999393382364,9.35,0,0,0,0,0,0,0,0,1,0,0,0,1,0
356.29,19,0,0,76,5,36,0,4.688026254104918,59.38166666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0
558.66,16,0,0,98,1,58,0,5.7006121867284465,279.33,0,0,1,0,0,0,0,0,1,1,0,0,0,0
206.93,10,0,0,84,1,64,0,2.4634523516255675,103.465,0,0,0,0,1,0,0,0,0,0,0,1,0,0
68.9,5,0,0,51,3,22,1,1.3509803656670518,17.225,0,0,0,0,0,0,1,0,0,0,0,0,1,0
204.05,1,0,0,81,2,53,1,2.5191357713686946,68.01666666666667,0,0,0,0,0,0,0,1,0,0,0,0,1,0
70.78,18,0,0,67,1,40,0,1.05641789468033,35.39,0,0,0,0,1,0,0,0,0,0,1,0,0,0
162.75,19,0,0,67,1,44,0,2.42910444135665,81.375,0,0,0,0,0,0,1,0,0,0,1,0,0,0
438.0,13,0,0,74,2,33,0,5.918918838933529,146.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11.31,6,0,0,41,1,29,0,0.27585365180844756,5.655,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4.48,0,1,0,76,1,20,1,0.058947367645429384,2.24,1,1,0,0,0,0,0,1,0,0,0,0,1,0
163.15,19,0,0,27,2,27,0,6.042592368792875,54.38333333333333,0,0,0,1,0,0,0,1,0,0,1,0,0,0
23.96,22,0,0,28,2,19,0,0.8557142551530623,7.986666666666667,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2.36,11,1,0,69,6,44,0,0.03420289805503046,0.33714285714285713,1,1,0,0,0,1,0,0,0,0,0,1,0,0
474.05,8,0,0,66,1,55,0,7.182575648748855,237.025,0,0,0,0,0,1,0,0,0,0,0,1,0,0
151.58,18,0,0,83,4,32,0,1.8262650382377708,30.316000000000003,0,0,0,0,0,0,0,0,1,0,1,0,0,0
206.61,19,0,0,27,1,58,0,7.652221938806595,103.305,0,0,0,1,0,0,1,0,0,0,1,0,0,0
92.01,3,0,0,42,1,66,1,2.190714233554423,46.005,0,0,0,0,0,0,1,0,0,0,0,0,1,0
527.92,3,0,0,87,1,25,1,6.06804590726384,263.96,0,0,1,0,0,0,1,0,0,0,0,0,1,0
53.9,16,0,0,94,2,34,0,0.5734042492191037,17.966666666666665,0,0,0,0,0,0,0,1,0,1,0,0,0,0
122.75,23,0,1,59,1,52,0,2.0805084393134163,61.375,1,1,0,0,0,0,1,0,0,0,1,0,0,0
5.03,9,0,0,91,2,21,0,0.055274724667310725,1.6766666666666667,0,0,0,0,0,0,1,0,0,0,0,1,0,0
38.21,14,0,0,25,2,27,0,1.5283999388640024,12.736666666666666,0,0,0,1,1,0,0,0,0,1,0,0,0,0
106.53,5,0,0,51,0,60,1,2.0888234884544414,106.53,0,0,0,0,0,0,0,0,1,0,0,0,1,0
102.32,2,0,0,82,4,54,1,1.247804862831648,20.464,0,0,0,0,0,0,0,0,1,0,0,0,1,0
762.35,2,0,0,57,2,45,1,13.374561168867348,254.11666666666667,0,0,1,0,0,0,0,0,1,0,0,0,1,0
123.78,8,0,0,69,1,69,0,1.7939130174795215,61.89,0,0,0,0,0,0,0,1,0,0,0,1,0,0
169.03,10,0,0,33,1,30,0,5.1221210569054225,84.515,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2.54,17,0,0,89,2,36,0,0.028539325522030052,0.8466666666666667,0,0,0,0,0,0,1,0,0,1,0,0,0,0
159.61,15,0,0,41,1,35,0,3.8929267343188605,79.805,0,0,0,0,0,0,0,0,1,1,0,0,0,0
166.74,20,0,0,90,1,35,0,1.8526666460814818,83.37,0,0,0,0,0,0,1,0,0,0,1,0,0,0
219.47,1,0,1,45,2,67,1,4.877111002730867,73.15666666666667,1,1,0,0,1,0,0,0,0,0,0,0,1,0
47.73,15,0,0,28,1,53,0,1.704642796262757,23.865,0,0,0,1,1,0,0,0,0,1,0,0,0,0
62.21,0,0,1,30,0,58,1,2.0736665975444466,62.21,1,1,0,1,0,0,1,0,0,0,0,0,1,1
347.02,20,1,0,78,0,38,0,4.448974301936227,347.02,1,1,0,0,0,0,0,0,1,0,1,0,0,0
154.62,16,0,0,98,4,53,0,1.5777550859412748,30.924,0,0,0,0,0,0,0,0,1,1,0,0,0,0
39.76,14,0,0,72,1,58,0,0.5522222145524692,19.88,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4.85,22,0,0,88,0,35,0,0.05511363573734505,4.85,0,0,0,0,0,1,0,0,0,0,1,0,0,0
210.39,21,0,0,76,0,69,0,2.7682894372593494,210.39,0,0,0,0,1,0,0,0,0,0,1,0,0,0
263.7,4,0,0,97,3,49,1,2.7185566730045703,65.925,0,0,0,0,0,1,0,0,0,0,0,0,1,0
541.15,13,0,0,29,3,44,0,18.66034418412606,135.2875,0,0,1,1,0,0,0,0,1,1,0,0,0,0
82.89,12,0,0,99,5,37,0,0.8372727188154271,13.815,0,0,0,0,0,1,0,0,0,1,0,0,0,0
19.79,11,0,0,69,3,28,0,0.2868115900462088,4.9475,0,0,0,0,1,0,0,0,0,0,0,1,0,0
235.85,20,0,0,33,0,39,0,7.146969480394865,235.85,0,0,0,1,0,0,0,1,0,0,1,0,0,0
43.47,1,0,1,55,2,50,1,0.7903636219933887,14.49,1,1,0,0,0,0,0,1,0,0,0,0,1,0
110.63,18,0,1,79,4,41,0,1.4003797291091173,22.125999999999998,1,1,0,0,0,0,1,0,0,0,1,0,0,0
79.1,0,0,0,66,4,28,1,1.1984848303259874,15.819999999999999,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1225.04,21,0,0,85,1,21,0,14.41223512456194,612.52,0,0,1,0,0,1,0,0,0,0,1,0,0,0
21.56,5,0,0,72,3,64,1,0.2994444402854939,5.39,0,0,0,0,0,1,0,0,0,0,0,0,1,0
292.54,14,0,0,52,2,24,0,5.625769122581364,97.51333333333334,0,0,0,0,0,0,0,1,0,1,0,0,0,0
209.33,0,0,0,52,3,18,1,4.025576845661984,52.3325,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19.01,19,0,0,49,1,20,0,0.38795917575593525,9.505,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7.55,8,0,0,47,0,44,0,0.16063829445450437,7.55,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30.57,23,0,0,26,1,22,0,1.175769185547339,15.285,0,0,0,1,0,0,0,0,1,0,1,0,0,0
107.73,12,1,0,87,2,42,0,1.23827584783591,35.910000000000004,1,1,0,0,0,0,0,0,1,1,0,0,0,0
60.71,0,0,0,75,5,26,1,0.809466655873778,10.118333333333334,0,0,0,0,1,0,0,0,0,0,0,0,1,0
50.15,15,0,0,36,1,47,0,1.393055516859569,25.075,0,0,0,1,0,0,0,1,0,1,0,0,0,0
15.39,4,0,0,99,2,30,1,0.15545454388429755,5.13,0,0,0,0,1,0,0,0,0,0,0,0,1,0
378.72,6,0,0,29,3,52,0,13.059309894506557,94.68,0,0,0,1,0,0,0,0,1,0,0,1,0,0
294.17,8,0,0,34,4,18,0,8.652058569057102,58.834,0,0,0,1,0,0,1,0,0,0,0,1,0,0
90.05,20,0,0,94,1,57,0,0.9579787132129924,45.025,0,0,0,0,0,1,0,0,0,0,1,0,0,0
39.01,13,0,0,76,2,52,0,0.5132894669304018,13.003333333333332,0,0,0,0,1,0,0,0,0,1,0,0,0,0
142.33,13,0,0,49,1,29,0,2.904693818271555,71.165,0,0,0,0,0,0,0,0,1,1,0,0,0,0
82.39,13,0,0,39,0,27,0,2.112564048395794,82.39,0,0,0,1,0,1,0,0,0,1,0,0,0,0
153.08,14,0,0,50,0,64,0,3.0615999387680017,153.08,0,0,0,0,0,0,0,1,0,1,0,0,0,0
164.47,12,0,0,67,0,28,0,2.454776082764536,164.47,0,0,0,0,1,0,0,0,0,1,0,0,0,0
372.26,12,0,0,32,3,62,0,11.633124636464856,93.065,0,0,0,1,0,0,0,1,0,1,0,0,0,0
73.06,5,0,0,92,5,35,1,0.7941304261507562,12.176666666666668,0,0,0,0,0,0,0,0,1,0,0,0,1,0
478.47,13,0,0,75,1,64,0,6.379599914938669,239.235,0,0,0,0,1,0,0,0,0,1,0,0,0,0
383.31,9,0,0,61,1,26,0,6.28377038879065,191.655,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51.87,15,0,0,46,0,39,0,1.127608671138942,51.87,0,0,0,0,0,0,0,0,1,1,0,0,0,0
406.58,21,0,0,90,3,25,0,4.5175555053604945,101.645,0,0,0,0,0,1,0,0,0,0,1,0,0,0
179.34,20,0,0,33,0,22,0,5.434545289862265,179.34,0,0,0,1,0,0,0,0,1,0,1,0,0,0
55.46,22,0,0,91,5,60,0,0.6094505427532908,9.243333333333334,0,0,0,0,1,0,0,0,0,0,1,0,0,0
28.49,12,1,0,51,0,30,0,0.5586274400269129,28.49,1,1,0,0,1,0,0,0,0,1,0,0,0,0
308.34,16,0,0,67,2,50,0,4.602089483550903,102.77999999999999,0,0,0,0,0,0,0,0,1,1,0,0,0,0
241.5,13,0,0,73,2,29,0,3.3082191327641217,80.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0
254.05,10,0,0,98,0,21,0,2.592346912322991,254.05,0,0,0,0,0,0,0,1,0,0,0,1,0,0
299.62,3,0,1,87,2,30,1,3.443908006391862,99.87333333333333,1,1,0,0,0,1,0,0,0,0,0,0,1,0
14.43,18,0,0,91,2,55,0,0.15857142682888542,4.81,0,0,0,0,0,0,0,1,0,0,1,0,0,0
